b (mm),h (mm),r0 (mm),t (mm),R (%),fy (MPa),fc (MPa),L (mm),e1 (mm),e2 (mm),Nexp (kN),r0/h,b/t,Ac (mm^2),As (mm^2),Re (mm),te (mm),ke,xi,sigma_re (MPa),lambda,lambda_bar,e/h,e1/e2,e_bar,Npl (kN),eta_u,r,b/h,L/h,axial_flag,section_family
249.69,249.69,124.845,11.89,0.0,323.0,84.1,735.66,0.0,0.0,814.0,0.5,21.0,40083.05295812618,13171.376584348769,112.955,17.242586023888705,1.0,1.262050987319389,49.30596508092649,12.2904494019165,0.16029559606747018,0.0,0.0,0.0,7625.339390523063,0.10674934692240148,-0.8932506530775985,1.0,2.9462934038207376,axial,circular
151.0,151.0,0.0,8.51,0.0,542.0,88.1,450.0,0.0,0.0,4572.0,0.0,17.743830787309047,17950.640399999997,4560.6792,75.59012040372838,9.059602453011891,0.33333333333333337,1.5630503070324595,21.653202399583474,10.257693521899947,0.1423541209197046,0.0,0.0,0.0,4053.3395456399994,1.1279587975593857,0.12795879755938566,1.0,2.980132450331126,axial,square
151.0,151.0,0.0,8.51,0.0,542.0,86.2,450.0,0.0,0.0,4224.0,0.0,17.743830787309047,17950.640399999997,4560.6792,75.59012040372838,9.059602453011891,0.33333333333333337,1.5975026919902513,21.653202399583474,10.257693521899947,0.14188722037581147,0.0,0.0,0.0,4019.23332888,1.0509466991250942,0.0509466991250942,1.0,2.980132450331126,axial,square
151.0,151.0,0.0,8.51,0.0,542.0,86.8,450.0,0.0,0.0,4164.0,0.0,17.743830787309047,17950.640399999997,4560.6792,75.59012040372838,9.059602453011891,0.33333333333333337,1.5864600466539134,21.653202399583474,10.257693521899947,0.1420348606866283,0.0,0.0,0.0,4030.0037131199997,1.0332496683424297,0.033249668342429706,1.0,2.980132450331126,axial,square
151.0,151.0,0.0,8.48,0.0,526.0,82.8,450.0,0.0,0.0,4039.0,0.0,17.806603773584904,17966.721599999997,4546.6368,75.62397177874125,9.029584259495493,0.33333333333333337,1.6075956848990212,20.934990183583494,10.258158019593237,0.1397807260235195,0.0,0.0,0.0,3879.1755052800004,1.0412006351613792,0.04120063516137917,1.0,2.980132450331126,axial,square
151.0,151.0,0.0,8.51,0.0,542.0,94.0,450.0,0.0,0.0,3899.0,0.0,17.743830787309047,17950.640399999997,4560.6792,75.59012040372838,9.059602453011891,0.33333333333333337,1.464943957974039,21.653202399583474,10.257693521899947,0.1437923013634257,0.0,0.0,0.0,4159.248323999999,0.9374290006926743,-0.06257099930732568,1.0,2.980132450331126,axial,square
151.0,151.0,0.0,8.51,0.0,542.0,76.4,450.0,0.0,0.0,3560.0,0.0,17.743830787309047,17950.640399999997,4560.6792,75.59012040372838,9.059602453011891,0.33333333333333337,1.8024179587638698,21.653202399583474,10.257693521899947,0.139449926602229,0.0,0.0,0.0,3843.31705296,0.9262831952045698,-0.07371680479543019,1.0,2.980132450331126,axial,square
151.0,151.0,0.0,8.51,0.0,542.0,68.5,450.0,0.0,0.0,3151.0,0.0,17.743830787309047,17950.640399999997,4560.6792,75.59012040372838,9.059602453011891,0.33333333333333337,2.0102880591176593,21.653202399583474,10.257693521899947,0.13745012573293897,0.0,0.0,0.0,3701.5069937999997,0.8512749010816147,-0.14872509891838526,1.0,2.980132450331126,axial,square
151.0,151.0,0.0,4.44,0.0,353.0,80.0,450.0,0.0,0.0,2753.0,0.0,34.009009009009006,20198.0944,2524.0512000000003,80.18262361380712,4.86256190417221,0.33333333333333337,0.551407261469181,7.135728726962478,10.305614940204062,0.13604864698904345,0.0,0.0,0.0,2506.8376256000006,1.0981963777335126,0.09819637773351264,1.0,2.980132450331126,axial,square
151.0,151.0,0.0,4.44,0.0,353.0,80.6,450.0,0.0,0.0,2642.0,0.0,34.009009009009006,20198.0944,2524.0512000000003,80.18262361380712,4.86256190417221,0.33333333333333337,0.5473024927733807,7.135728726962478,10.305614940204062,0.1362984108436384,0.0,0.0,0.0,2518.9564822400002,1.0488470200368776,0.048847020036877575,1.0,2.980132450331126,axial,square
151.0,151.0,0.0,4.44,0.0,353.0,87.4,450.0,0.0,0.0,2606.0,0.0,34.009009009009006,20198.0944,2524.0512000000003,80.18262361380712,4.86256190417221,0.33333333333333337,0.5047206054637812,7.135728726962478,10.305614940204062,0.13907861326130522,0.0,0.0,0.0,2656.3035241600005,0.9810625842632543,-0.018937415736745677,1.0,2.980132450331126,axial,square
151.0,151.0,0.0,4.44,0.0,353.0,76.5,450.0,0.0,0.0,2227.0,0.0,34.009009009009006,20198.0944,2524.0512000000003,80.18262361380712,4.86256190417221,0.33333333333333337,0.5766350446736533,7.135728726962478,10.305614940204062,0.1345767071099737,0.0,0.0,0.0,2436.1442952,0.9141494633088513,-0.08585053669114873,1.0,2.980132450331126,axial,square
151.0,151.0,0.0,4.44,0.0,353.0,78.8,450.0,0.0,0.0,2089.0,0.0,34.009009009009006,20198.0944,2524.0512000000003,80.18262361380712,4.86256190417221,0.33333333333333337,0.5598043263646507,7.135728726962478,10.305614940204062,0.13554688340330587,0.0,0.0,0.0,2482.59991232,0.8414565672194119,-0.15854343278058813,1.0,2.980132450331126,axial,square
151.0,151.0,0.0,4.44,0.0,353.0,71.3,450.0,0.0,0.0,1628.0,0.0,34.009009009009006,20198.0944,2524.0512000000003,80.18262361380712,4.86256190417221,0.33333333333333337,0.6186897744394738,7.135728726962478,10.305614940204062,0.13234087960239155,0.0,0.0,0.0,2331.11420432,0.6983784822652639,-0.3016215177347361,1.0,2.980132450331126,axial,square
151.0,151.0,0.0,8.49,0.0,542.0,49.2,450.0,0.0,0.0,3720.0,0.0,17.785630153121318,17961.3604,4551.319200000001,75.6126879870703,9.03959184736857,0.33333333333333326,2.7914654165195585,21.598926986572966,10.25800337162762,0.13245480128066273,0.0,0.0,0.0,3350.5139380800006,1.1102774287015,0.11027742870150004,1.0,2.980132450331126,axial,square
151.0,151.0,0.0,8.48,0.0,526.0,58.1,450.0,0.0,0.0,3647.0,0.0,17.806603773584904,17966.721599999997,4546.6368,75.62397177874125,9.029584259495493,0.33333333333333337,2.291031371938708,20.934990183583494,10.258158019593237,0.13338989279892471,0.0,0.0,0.0,3435.3974817599997,1.0615947701433355,0.061594770143335476,1.0,2.980132450331126,axial,square
151.0,151.0,0.0,8.49,0.0,542.0,53.5,450.0,0.0,0.0,3504.0,0.0,17.785630153121318,17961.3604,4551.319200000001,75.6126879870703,9.03959184736857,0.33333333333333326,2.5671046447245285,21.598926986572966,10.25800337162762,0.13358546876393604,0.0,0.0,0.0,3427.7477878000004,1.0222455725801634,0.022245572580163353,1.0,2.980132450331126,axial,square
151.0,151.0,0.0,8.51,0.0,542.0,82.6,450.0,0.0,0.0,2305.0,0.0,17.743830787309047,17950.640399999997,4560.6792,75.59012040372838,9.059602453011891,0.33333333333333337,1.6671275066532647,21.653202399583474,10.257693521899947,0.14099753987025118,0.0,0.0,0.0,3954.61102344,0.5828638989619132,-0.41713610103808685,1.0,2.980132450331126,axial,square
151.0,151.0,0.0,8.51,0.0,542.0,83.1,450.0,0.0,0.0,2023.0,0.0,17.743830787309047,17950.640399999997,4560.6792,75.59012040372838,9.059602453011891,0.33333333333333337,1.6570966552293582,21.653202399583474,10.257693521899947,0.14112149996895487,0.0,0.0,0.0,3963.5863436399995,0.5103963493178648,-0.4896036506821352,1.0,2.980132450331126,axial,square
151.0,151.0,0.0,8.48,0.0,526.0,83.6,450.0,0.0,0.0,1996.0,0.0,17.806603773584904,17966.721599999997,4546.6368,75.62397177874125,9.029584259495493,0.33333333333333337,1.5922119941344375,20.934990183583494,10.258158019593237,0.1399823024936511,0.0,0.0,0.0,3893.54888256,0.5126428510864449,-0.4873571489135551,1.0,2.980132450331126,axial,square
151.0,151.0,0.0,8.51,0.0,542.0,81.8,450.0,0.0,0.0,1620.0,0.0,17.743830787309047,17950.640399999997,4560.6792,75.59012040372838,9.059602453011891,0.33333333333333337,1.6834319321462061,21.653202399583474,10.257693521899947,0.14079894001713447,0.0,0.0,0.0,3940.25051112,0.41114137170418685,-0.5888586282958131,1.0,2.980132450331126,axial,square
151.0,151.0,0.0,4.44,0.0,353.0,79.8,450.0,0.0,0.0,1441.0,0.0,34.009009009009006,20198.0944,2524.0512000000003,80.18262361380712,4.86256190417221,0.33333333333333337,0.5527892345555699,7.135728726962478,10.305614940204062,0.13596522737230773,0.0,0.0,0.0,2502.7980067200006,0.575755612770556,-0.424244387229444,1.0,2.980132450331126,axial,square
151.0,151.0,0.0,4.44,0.0,353.0,76.1,450.0,0.0,0.0,1401.0,0.0,34.009009009009006,20198.0944,2524.0512000000003,80.18262361380712,4.86256190417221,0.33333333333333337,0.5796659778913861,7.135728726962478,10.305614940204062,0.13440682854092728,0.0,0.0,0.0,2428.06505744,0.5770026613195969,-0.4229973386804031,1.0,2.980132450331126,axial,square
151.0,151.0,0.0,4.44,0.0,353.0,78.7,450.0,0.0,0.0,1252.0,0.0,34.009009009009006,20198.0944,2524.0512000000003,80.18262361380712,4.86256190417221,0.33333333333333337,0.560515640629409,7.135728726962478,10.305614940204062,0.13550493424022553,0.0,0.0,0.0,2480.58010288,0.5047206492329775,-0.49527935076702245,1.0,2.980132450331126,axial,square
151.0,151.0,0.0,8.49,0.0,542.0,51.0,450.0,0.0,0.0,1567.0,0.0,17.785630153121318,17961.3604,4551.319200000001,75.6126879870703,9.03959184736857,0.33333333333333326,2.6929431077012214,21.598926986572966,10.25800337162762,0.13292890039711333,0.0,0.0,0.0,3382.8443868000004,0.46321965211125266,-0.5367803478887474,1.0,2.980132450331126,axial,square
151.0,151.0,0.0,8.48,0.0,526.0,54.9,450.0,0.0,0.0,1578.0,0.0,17.806603773584904,17966.721599999997,4546.6368,75.62397177874125,9.029584259495493,0.33333333333333337,2.42457054115918,20.934990183583494,10.258158019593237,0.13253942695689194,0.0,0.0,0.0,3377.90397264,0.46715359962311614,-0.5328464003768838,1.0,2.980132450331126,axial,square
151.0,151.0,0.0,8.49,0.0,542.0,46.4,450.0,0.0,0.0,1153.0,0.0,17.785630153121318,17961.3604,4551.319200000001,75.6126879870703,9.03959184736857,0.33333333333333326,2.9599159157922905,21.598926986572966,10.25800337162762,0.13171526563082323,0.0,0.0,0.0,3300.22212896,0.34937042263980733,-0.6506295773601927,1.0,2.980132450331126,axial,square
166.0,166.0,83.0,5.43,0.0,329.0,90.3,496.0,0.0,0.0,3157.0,0.5,30.570902394106817,18903.292549719146,4118.081959139062,77.57000000000001,8.033335797789292,0.9999999999999999,0.7937169920439349,34.07203142287838,12.326681537437507,0.17190624002670488,0.0,0.0,0.0,3061.8162817963903,1.0310873381820822,0.031087338182082203,1.0,2.9879518072289155,axial,circular
166.0,166.0,83.0,5.43,0.0,329.0,84.8,496.0,0.0,0.0,2946.0,0.5,30.570902394106817,18903.292549719146,4118.081959139062,77.57000000000001,8.033335797789292,0.9999999999999999,0.8451962780845202,34.07203142287838,12.326681537437507,0.16973873028854472,0.0,0.0,0.0,2957.8481727729345,0.9959943269292869,-0.004005673070713089,1.0,2.9879518072289155,axial,circular
166.0,166.0,83.0,5.43,0.0,329.0,92.8,496.0,0.0,0.0,2897.0,0.5,30.570902394106817,18903.292549719146,4118.081959139062,77.57000000000001,8.033335797789292,0.9999999999999999,0.7723345299737858,34.07203142287838,12.326681537437507,0.17287754174605227,0.0,0.0,0.0,3109.074513170688,0.931788539556612,-0.068211460443388,1.0,2.9879518072289155,axial,circular
165.0,165.0,82.5,5.47,0.0,328.0,85.5,496.0,0.0,0.0,2770.0,0.5,30.16453382084095,18641.019828626857,4119.904030131327,77.03,8.087724845764313,1.0,0.8478619784298074,34.438189658713426,12.405771613884035,0.17069025867441606,0.0,0.0,0.0,2945.1357172306716,0.9405339060587155,-0.05946609394128455,1.0,3.006060606060606,axial,circular
166.0,166.0,83.0,5.43,0.0,329.0,93.8,496.0,0.0,0.0,2555.0,0.5,30.570902394106817,18903.292549719146,4118.081959139062,77.57000000000001,8.033335797789292,0.9999999999999999,0.7641006863706536,34.07203142287838,12.326681537437507,0.17326367469653065,0.0,0.0,0.0,3127.9778057204076,0.8168216524194792,-0.18317834758052076,1.0,2.9879518072289155,axial,circular
166.0,166.0,83.0,5.43,0.0,329.0,91.9,496.0,0.0,0.0,2343.0,0.5,30.570902394106817,18903.292549719146,4118.081959139062,77.57000000000001,8.033335797789292,0.9999999999999999,0.779898197840776,34.07203142287838,12.326681537437507,0.17252885983278574,0.0,0.0,0.0,3092.061549875941,0.7577468825269682,-0.2422531174730318,1.0,2.9879518072289155,axial,circular
166.0,166.0,83.0,5.43,0.0,329.0,71.4,496.0,0.0,0.0,1683.0,0.5,30.570902394106817,18903.292549719146,4118.081959139062,77.57000000000001,8.033335797789292,0.9999999999999999,1.003818548761447,34.07203142287838,12.326681537437507,0.1642728836374114,0.0,0.0,0.0,2704.544052606698,0.6222860368563374,-0.37771396314366257,1.0,2.9879518072289155,axial,circular
166.0,166.0,83.0,3.49,0.0,351.0,82.5,496.0,0.0,0.0,2717.0,0.5,47.56446991404011,19860.646415329367,2706.7734247492776,79.51,5.2451345981896935,1.0,0.5798447004153309,23.154851515087188,12.20454253467908,0.17889196297632254,0.0,0.0,0.0,2588.5808013516694,1.0496098860739733,0.04960988607397332,1.0,2.9879518072289155,axial,circular
166.0,166.0,83.0,3.49,0.0,351.0,82.7,496.0,0.0,0.0,2524.0,0.5,47.56446991404011,19860.646415329367,2706.7734247492776,79.51,5.2451345981896935,1.0,0.5784424157710374,23.154851515087188,12.20454253467908,0.1789859391756185,0.0,0.0,0.0,2592.5529306347353,0.9735577508082154,-0.026442249191784617,1.0,2.9879518072289155,axial,circular
166.0,166.0,83.0,3.49,0.0,351.0,88.4,496.0,0.0,0.0,2475.0,0.5,47.56446991404011,19860.646415329367,2706.7734247492776,79.51,5.2451345981896935,1.0,0.5411446581930406,23.154851515087188,12.20454253467908,0.18162802275738343,0.0,0.0,0.0,2705.7586152021127,0.9147157422300675,-0.08528425776993254,1.0,2.9879518072289155,axial,circular
165.0,165.0,82.5,3.49,0.0,351.0,81.9,496.0,0.0,0.0,2175.0,0.5,47.277936962750715,19611.64378160584,2689.8175831103063,79.01,5.244232111716514,1.0,0.587803336134091,23.297373385805546,12.279918935511152,0.17958592384649702,0.0,0.0,0.0,2550.319597385236,0.8528342887808886,-0.14716571121911137,1.0,3.006060606060606,axial,circular
165.0,165.0,82.5,3.49,0.0,351.0,82.4,496.0,0.0,0.0,1969.0,0.5,47.277936962750715,19611.64378160584,2689.8175831103063,79.01,5.244232111716514,1.0,0.5842365683177433,23.297373385805546,12.279918935511152,0.17982228029785705,0.0,0.0,0.0,2560.1254192760384,0.7691029451818032,-0.23089705481819678,1.0,3.006060606060606,axial,circular
166.0,166.0,83.0,3.49,0.0,351.0,75.4,496.0,0.0,0.0,1510.0,0.5,47.56446991404011,19860.646415329367,2706.7734247492776,79.51,5.2451345981896935,1.0,0.6344454613297718,23.154851515087188,12.20454253467908,0.17549758030440166,0.0,0.0,0.0,2447.5702118028307,0.6169383794255955,-0.3830616205744045,1.0,2.9879518072289155,axial,circular
165.0,165.0,82.5,5.49,0.0,329.0,51.2,496.0,0.0,0.0,2144.0,0.5,30.05464480874317,18631.34120997968,4133.995011484147,77.01,8.115974776150892,1.0,1.4257775290036316,34.67284380409873,12.406974027980414,0.1562702431902866,0.0,0.0,0.0,2314.009028729244,0.9265305248948809,-0.07346947510511914,1.0,3.006060606060606,axial,circular
165.0,165.0,82.5,5.47,0.0,328.0,58.7,496.0,0.0,0.0,2100.0,0.5,30.16453382084095,18641.019828626857,4119.904030131327,77.03,8.087724845764313,1.0,1.2349608033347277,34.438189658713426,12.405771613884035,0.15950221881475213,0.0,0.0,0.0,2445.556385823472,0.8587002991112325,-0.14129970088876753,1.0,3.006060606060606,axial,circular
